client_id,clinic_name,city,region,clinic_segment,source_customer_group
31524,Clínica 31524,León,León,large,24200
41446,Clínica 41446,León,León,large,24200
1000069090,Clínica 1000069090,León,León,large,24200
20780,Clínica 20780,León,León,medium,24240
1000064053,Clínica 1000064053,León,León,small,24240
26135,Clínica 26135,León,León,small,24270
37796,Clínica 37796,León,León,small,24286
37401,Clínica 37401,León,León,large,24300
1000101085,Clínica 1000101085,León,León,medium,24300
1000081009,Clínica 1000081009,León,León,small,24320
5462,Clínica 5462,León,León,small,24400
17904,Clínica 17904,León,León,medium,24400
22703,Clínica 22703,León,León,small,24400
27201,Clínica 27201,León,León,small,24400
30348,Clínica 30348,León,León,medium,24400
32705,Clínica 32705,León,León,small,24400
37412,Clínica 37412,León,León,small,24400
40128,Clínica 40128,León,León,large,24400
16109,Clínica 16109,León,León,large,24401
1000078288,Clínica 1000078288,León,León,medium,24401
7972,Clínica 7972,León,León,large,24402
8956,Clínica 8956,León,León,medium,24402
42285,Clínica 42285,León,León,small,24402
1000039707,Clínica 1000039707,León,León,medium,24402
1000060623,Clínica 1000060623,León,León,small,24402
1000076462,Clínica 1000076462,León,León,small,24402
1000078795,Clínica 1000078795,León,León,large,24402
1000080739,Clínica 1000080739,León,León,small,24402
1000102308,Clínica 1000102308,León,León,small,24402
1000079988,Clínica 1000079988,León,León,medium,24404
5602,Clínica 5602,León,León,medium,24410
1000077000,Clínica 1000077000,León,León,medium,24430
1000101678,Clínica 1000101678,León,León,medium,24450
1000081368,Clínica 1000081368,León,León,large,24500
9435,Clínica 9435,León,León,small,24540
1000082230,Clínica 1000082230,León,León,medium,24540
28353,Clínica 28353,León,León,small,24640
1000082573,Clínica 1000082573,León,León,small,24640
30282,Clínica 30282,León,León,large,24700
1000060780,Clínica 1000060780,León,León,medium,24700
1000077171,Clínica 1000077171,León,León,small,24700
1000100355,Clínica 1000100355,León,León,small,24700
9593,Clínica 9593,León,León,medium,24750
37108,Clínica 37108,León,León,small,24750
43231,Clínica 43231,León,León,small,24750
43312,Clínica 43312,León,León,small,24750
1000101999,Clínica 1000101999,León,León,small,24750
5447,Clínica 5447,Lleida,Lleida,small,25001
37245,Clínica 37245,Lleida,Lleida,small,25001
37340,Clínica 37340,Lleida,Lleida,small,25001
40576,Clínica 40576,Lleida,Lleida,small,25001
41697,Clínica 41697,Lleida,Lleida,small,25001
43161,Clínica 43161,Lleida,Lleida,small,25001
1000082535,Clínica 1000082535,Lleida,Lleida,medium,25001
1000100987,Clínica 1000100987,Lleida,Lleida,small,25001
5501,Clínica 5501,Lleida,Lleida,medium,25002
30062,Clínica 30062,Lleida,Lleida,small,25002
18770,Clínica 18770,Lleida,Lleida,small,25003
33993,Clínica 33993,Lleida,Lleida,medium,25003
34777,Clínica 34777,Lleida,Lleida,small,25003
39357,Clínica 39357,Lleida,Lleida,large,25003
5430,Clínica 5430,Lleida,Lleida,large,25004
24678,Clínica 24678,Lleida,Lleida,large,25004
28085,Clínica 28085,Lleida,Lleida,small,25004
41024,Clínica 41024,Lleida,Lleida,large,25004
33032,Clínica 33032,Lleida,Lleida,small,25005
1000036869,Clínica 1000036869,Lleida,Lleida,large,25005
1000100116,Clínica 1000100116,Lleida,Lleida,small,25005
17958,Clínica 17958,Lleida,Lleida,small,25006
23429,Clínica 23429,Lleida,Lleida,small,25006
30472,Clínica 30472,Lleida,Lleida,small,25006
1000065185,Clínica 1000065185,Lleida,Lleida,small,25006
1000081155,Clínica 1000081155,Lleida,Lleida,medium,25006
1000081461,Clínica 1000081461,Lleida,Lleida,medium,25006
1000100278,Clínica 1000100278,Lleida,Lleida,medium,25006
5437,Clínica 5437,Lleida,Lleida,small,25007
5492,Clínica 5492,Lleida,Lleida,small,25007
1000079787,Clínica 1000079787,Lleida,Lleida,small,25007
17902,Clínica 17902,Lleida,Lleida,small,25008
31592,Clínica 31592,Lleida,Lleida,large,25008
1000064516,Clínica 1000064516,Lleida,Lleida,medium,25008
30906,Clínica 30906,Lleida,Lleida,large,25123
1000082358,Clínica 1000082358,Lleida,Lleida,medium,25171
5371,Clínica 5371,Lleida,Lleida,large,25198
1000076135,Clínica 1000076135,Lleida,Lleida,small,25210
36745,Clínica 36745,Lleida,Lleida,small,25230
1000039184,Clínica 1000039184,Lleida,Lleida,small,25230
1000076340,Clínica 1000076340,Lleida,Lleida,small,25230
1000076953,Clínica 1000076953,Lleida,Lleida,small,25230
27421,Clínica 27421,Lleida,Lleida,large,25240
40110,Clínica 40110,Lleida,Lleida,small,25250
1000074724,Clínica 1000074724,Lleida,Lleida,medium,25260
5495,Clínica 5495,Lleida,Lleida,small,25280
37189,Clínica 37189,Lleida,Lleida,medium,25300
40496,Clínica 40496,Lleida,Lleida,small,25300
1000079297,Clínica 1000079297,Lleida,Lleida,small,25300
1000081830,Clínica 1000081830,Lleida,Lleida,medium,25300
1000101091,Clínica 1000101091,Lleida,Lleida,medium,25300
31198,Clínica 31198,Lleida,Lleida,small,25310
1000066784,Clínica 1000066784,Lleida,Lleida,small,25400
1000080632,Clínica 1000080632,Lleida,Lleida,small,25400
1000100623,Clínica 1000100623,Lleida,Lleida,small,25528
15438,Clínica 15438,Lleida,Lleida,small,25530
1000077863,Clínica 1000077863,Lleida,Lleida,small,25530
1000078287,Clínica 1000078287,Lleida,Lleida,large,25530
1000082023,Clínica 1000082023,Lleida,Lleida,large,25530
1000081344,Clínica 1000081344,Lleida,Lleida,small,25560
31726,Clínica 31726,Lleida,Lleida,small,25600
1000100188,Clínica 1000100188,Lleida,Lleida,small,25600
1000101435,Clínica 1000101435,Lleida,Lleida,large,25600
28690,Clínica 28690,Lleida,Lleida,small,25620
20451,Clínica 20451,Lleida,Lleida,medium,25700
20565,Clínica 20565,Lleida,Lleida,medium,25700
1000066624,Clínica 1000066624,Lleida,Lleida,large,25700
1000102267,Clínica 1000102267,Lleida,Lleida,small,25700
4045,Clínica 4045,La Rioja,La Rioja,large,26001
6718,Clínica 6718,La Rioja,La Rioja,medium,26001
9581,Clínica 9581,La Rioja,La Rioja,large,26001
1000037619,Clínica 1000037619,La Rioja,La Rioja,medium,26001
1000100944,Clínica 1000100944,La Rioja,La Rioja,large,26001
4020,Clínica 4020,La Rioja,La Rioja,large,26002
4047,Clínica 4047,La Rioja,La Rioja,small,26002
4048,Clínica 4048,La Rioja,La Rioja,large,26002
4049,Clínica 4049,La Rioja,La Rioja,small,26002
4090,Clínica 4090,La Rioja,La Rioja,small,26002
4111,Clínica 4111,La Rioja,La Rioja,large,26002
6556,Clínica 6556,La Rioja,La Rioja,small,26002
23943,Clínica 23943,La Rioja,La Rioja,medium,26002
26181,Clínica 26181,La Rioja,La Rioja,large,26002
26298,Clínica 26298,La Rioja,La Rioja,medium,26002
29504,Clínica 29504,La Rioja,La Rioja,small,26002
39976,Clínica 39976,La Rioja,La Rioja,small,26002
1000078685,Clínica 1000078685,La Rioja,La Rioja,medium,26002
1000079814,Clínica 1000079814,La Rioja,La Rioja,small,26002
1000080606,Clínica 1000080606,La Rioja,La Rioja,large,26002
1000082191,Clínica 1000082191,La Rioja,La Rioja,medium,26002
1000082377,Clínica 1000082377,La Rioja,La Rioja,small,26002
1000100657,Clínica 1000100657,La Rioja,La Rioja,large,26002
1000102458,Clínica 1000102458,La Rioja,La Rioja,small,26002
4058,Clínica 4058,La Rioja,La Rioja,large,26003
4101,Clínica 4101,La Rioja,La Rioja,large,26003
8447,Clínica 8447,La Rioja,La Rioja,small,26003
8818,Clínica 8818,La Rioja,La Rioja,small,26003
9741,Clínica 9741,La Rioja,La Rioja,large,26003
28725,Clínica 28725,La Rioja,La Rioja,small,26003
37068,Clínica 37068,La Rioja,La Rioja,medium,26003
1000041898,Clínica 1000041898,La Rioja,La Rioja,medium,26003
1000080942,Clínica 1000080942,La Rioja,La Rioja,small,26003
1000082214,Clínica 1000082214,La Rioja,La Rioja,small,26003
1000082507,Clínica 1000082507,La Rioja,La Rioja,medium,26003
1000082720,Clínica 1000082720,La Rioja,La Rioja,small,26003
27693,Clínica 27693,La Rioja,La Rioja,small,26004
1000100076,Clínica 1000100076,La Rioja,La Rioja,large,26004
4063,Clínica 4063,La Rioja,La Rioja,medium,26005
28331,Clínica 28331,La Rioja,La Rioja,small,26005
36609,Clínica 36609,La Rioja,La Rioja,medium,26005
1000037595,Clínica 1000037595,La Rioja,La Rioja,medium,26005
1000080137,Clínica 1000080137,La Rioja,La Rioja,small,26005
1000081041,Clínica 1000081041,La Rioja,La Rioja,small,26005
1264,Clínica 1264,La Rioja,La Rioja,medium,26006
1000075038,Clínica 1000075038,La Rioja,La Rioja,small,26006
1000077719,Clínica 1000077719,La Rioja,La Rioja,large,26006
31736,Clínica 31736,La Rioja,La Rioja,medium,26007
40504,Clínica 40504,La Rioja,La Rioja,medium,26007
1000081440,Clínica 1000081440,La Rioja,La Rioja,small,26007
1000101627,Clínica 1000101627,La Rioja,La Rioja,small,26007
1000056408,Clínica 1000056408,La Rioja,La Rioja,small,26008
21797,Clínica 21797,La Rioja,La Rioja,large,26200
1000038232,Clínica 1000038232,La Rioja,La Rioja,large,26200
1000080011,Clínica 1000080011,La Rioja,La Rioja,large,26250
40980,Clínica 40980,La Rioja,La Rioja,medium,26300
1000102402,Clínica 1000102402,La Rioja,La Rioja,small,26300
31203,Clínica 31203,La Rioja,La Rioja,medium,26360
1000081141,Clínica 1000081141,La Rioja,La Rioja,small,26370
4092,Clínica 4092,La Rioja,La Rioja,small,26500
11559,Clínica 11559,La Rioja,La Rioja,medium,26500
1000079746,Clínica 1000079746,La Rioja,La Rioja,large,26500
1000102152,Clínica 1000102152,La Rioja,La Rioja,small,26500
40106,Clínica 40106,La Rioja,La Rioja,small,26510
18858,Clínica 18858,La Rioja,La Rioja,small,26540
32332,Clínica 32332,La Rioja,La Rioja,medium,26550
33105,Clínica 33105,La Rioja,La Rioja,small,26580
1000073191,Clínica 1000073191,La Rioja,La Rioja,large,26580
4012,Clínica 4012,Lugo,Lugo,medium,27001
21457,Clínica 21457,Lugo,Lugo,large,27001
34823,Clínica 34823,Lugo,Lugo,small,27001
40280,Clínica 40280,Lugo,Lugo,large,27001
43113,Clínica 43113,Lugo,Lugo,small,27001
1000076636,Clínica 1000076636,Lugo,Lugo,medium,27001
1000077523,Clínica 1000077523,Lugo,Lugo,small,27001
1000080321,Clínica 1000080321,Lugo,Lugo,large,27001
1000082184,Clínica 1000082184,Lugo,Lugo,large,27001
1000082620,Clínica 1000082620,Lugo,Lugo,small,27001
3919,Clínica 3919,Lugo,Lugo,small,27002
3928,Clínica 3928,Lugo,Lugo,large,27002
3930,Clínica 3930,Lugo,Lugo,small,27002
11672,Clínica 11672,Lugo,Lugo,large,27002
19364,Clínica 19364,Lugo,Lugo,medium,27002
19776,Clínica 19776,Lugo,Lugo,medium,27002
20611,Clínica 20611,Lugo,Lugo,large,27002
20698,Clínica 20698,Lugo,Lugo,small,27002
30453,Clínica 30453,Lugo,Lugo,large,27002
34961,Clínica 34961,Lugo,Lugo,small,27002
37351,Clínica 37351,Lugo,Lugo,medium,27002
42187,Clínica 42187,Lugo,Lugo,large,27002
1000061273,Clínica 1000061273,Lugo,Lugo,medium,27002
1000076309,Clínica 1000076309,Lugo,Lugo,large,27002
1000080885,Clínica 1000080885,Lugo,Lugo,medium,27002
1000082275,Clínica 1000082275,Lugo,Lugo,small,27002
1000100589,Clínica 1000100589,Lugo,Lugo,small,27002
1000100649,Clínica 1000100649,Lugo,Lugo,medium,27002
5860,Clínica 5860,Lugo,Lugo,small,27003
31235,Clínica 31235,Lugo,Lugo,small,27003
33640,Clínica 33640,Lugo,Lugo,small,27003
34061,Clínica 34061,Lugo,Lugo,large,27003
1000080337,Clínica 1000080337,Lugo,Lugo,small,27003
1000101610,Clínica 1000101610,Lugo,Lugo,small,27003
3937,Clínica 3937,Lugo,Lugo,medium,27004
22648,Clínica 22648,Lugo,Lugo,small,27004
26046,Clínica 26046,Lugo,Lugo,small,27004
1000078612,Clínica 1000078612,Lugo,Lugo,small,27004
1000081552,Clínica 1000081552,Lugo,Lugo,small,27220
1000078547,Clínica 1000078547,Lugo,Lugo,small,27260
1000081321,Clínica 1000081321,Lugo,Lugo,small,27286
1000060231,Clínica 1000060231,Lugo,Lugo,small,27330
26552,Clínica 26552,Lugo,Lugo,medium,27370
3933,Clínica 3933,Lugo,Lugo,small,27400
5628,Clínica 5628,Lugo,Lugo,large,27400
27243,Clínica 27243,Lugo,Lugo,large,27400
1000081015,Clínica 1000081015,Lugo,Lugo,medium,27400
1000081057,Clínica 1000081057,Lugo,Lugo,small,27400
8850,Clínica 8850,Lugo,Lugo,medium,27430
1000079747,Clínica 1000079747,Lugo,Lugo,small,27500
42460,Clínica 42460,Lugo,Lugo,large,27540
1000081012,Clínica 1000081012,Lugo,Lugo,medium,27540
1000102122,Clínica 1000102122,Lugo,Lugo,small,27550
5601,Clínica 5601,Lugo,Lugo,small,27600
30500,Clínica 30500,Lugo,Lugo,large,27600
1000058647,Clínica 1000058647,Lugo,Lugo,small,27600
1000073000,Clínica 1000073000,Lugo,Lugo,small,27600
6712,Clínica 6712,Lugo,Lugo,large,27700
31073,Clínica 31073,Lugo,Lugo,large,27700
34969,Clínica 34969,Lugo,Lugo,small,27700
3920,Clínica 3920,Lugo,Lugo,small,27720
1000078114,Clínica 1000078114,Lugo,Lugo,large,27780
11382,Clínica 11382,Lugo,Lugo,small,27800
18684,Clínica 18684,Lugo,Lugo,small,27800
1000078127,Clínica 1000078127,Lugo,Lugo,large,27835
10322,Clínica 10322,Lugo,Lugo,small,27850
34761,Clínica 34761,Lugo,Lugo,large,27850
7471,Clínica 7471,Lugo,Lugo,small,27880
7362,Clínica 7362,Madrid,Madrid,large,28001
10023,Clínica 10023,Madrid,Madrid,large,28001
10189,Clínica 10189,Madrid,Madrid,medium,28001
11089,Clínica 11089,Madrid,Madrid,large,28001
26116,Clínica 26116,Madrid,Madrid,medium,28001
27990,Clínica 27990,Madrid,Madrid,large,28001
42507,Clínica 42507,Madrid,Madrid,medium,28001
42661,Clínica 42661,Madrid,Madrid,small,28001
1000056700,Clínica 1000056700,Madrid,Madrid,small,28001
1000072381,Clínica 1000072381,Madrid,Madrid,large,28001
1000073530,Clínica 1000073530,Madrid,Madrid,small,28001
1000076513,Clínica 1000076513,Madrid,Madrid,small,28001
1000077362,Clínica 1000077362,Madrid,Madrid,medium,28001
1000079745,Clínica 1000079745,Madrid,Madrid,medium,28001
1000081362,Clínica 1000081362,Madrid,Madrid,small,28001
1000081624,Clínica 1000081624,Madrid,Madrid,large,28001
1000082389,Clínica 1000082389,Madrid,Madrid,large,28001
1000102423,Clínica 1000102423,Madrid,Madrid,small,28001
2587,Clínica 2587,Madrid,Madrid,medium,28002
2991,Clínica 2991,Madrid,Madrid,large,28002
4539,Clínica 4539,Madrid,Madrid,medium,28002
4561,Clínica 4561,Madrid,Madrid,small,28002
5878,Clínica 5878,Madrid,Madrid,small,28002
16708,Clínica 16708,Madrid,Madrid,small,28002
18418,Clínica 18418,Madrid,Madrid,small,28002
22623,Clínica 22623,Madrid,Madrid,small,28002
31342,Clínica 31342,Madrid,Madrid,large,28002
32640,Clínica 32640,Madrid,Madrid,medium,28002
38978,Clínica 38978,Madrid,Madrid,large,28002
39287,Clínica 39287,Madrid,Madrid,medium,28002
40974,Clínica 40974,Madrid,Madrid,medium,28002
42172,Clínica 42172,Madrid,Madrid,small,28002
42581,Clínica 42581,Madrid,Madrid,small,28002
1000062145,Clínica 1000062145,Madrid,Madrid,medium,28002
1000065578,Clínica 1000065578,Madrid,Madrid,medium,28002
1000074594,Clínica 1000074594,Madrid,Madrid,medium,28002
1000074828,Clínica 1000074828,Madrid,Madrid,small,28002
1000075039,Clínica 1000075039,Madrid,Madrid,small,28002
1000078696,Clínica 1000078696,Madrid,Madrid,small,28002
1000079370,Clínica 1000079370,Madrid,Madrid,small,28002
1000080432,Clínica 1000080432,Madrid,Madrid,small,28002
1000081479,Clínica 1000081479,Madrid,Madrid,small,28002
1000081878,Clínica 1000081878,Madrid,Madrid,small,28002
1000082037,Clínica 1000082037,Madrid,Madrid,small,28002
1000082661,Clínica 1000082661,Madrid,Madrid,medium,28002
1000100158,Clínica 1000100158,Madrid,Madrid,large,28002
1000100184,Clínica 1000100184,Madrid,Madrid,small,28002
1000100492,Clínica 1000100492,Madrid,Madrid,small,28002
1000100957,Clínica 1000100957,Madrid,Madrid,small,28002
1000102286,Clínica 1000102286,Madrid,Madrid,small,28002
1000102347,Clínica 1000102347,Madrid,Madrid,small,28002
2582,Clínica 2582,Madrid,Madrid,small,28003
1000101882,Clínica 1000101882,Madrid,Madrid,small,28003
4133,Clínica 4133,Madrid,Madrid,medium,28003
4773,Clínica 4773,Madrid,Madrid,medium,28003
21374,Clínica 21374,Madrid,Madrid,large,28003
23353,Clínica 23353,Madrid,Madrid,medium,28003
27037,Clínica 27037,Madrid,Madrid,medium,28003
30502,Clínica 30502,Madrid,Madrid,large,28003
32770,Clínica 32770,Madrid,Madrid,small,28003
37877,Clínica 37877,Madrid,Madrid,small,28003
40159,Clínica 40159,Madrid,Madrid,large,28003
42535,Clínica 42535,Madrid,Madrid,medium,28003
42840,Clínica 42840,Madrid,Madrid,small,28003
42855,Clínica 42855,Madrid,Madrid,medium,28003
43150,Clínica 43150,Madrid,Madrid,medium,28003
43249,Clínica 43249,Madrid,Madrid,small,28003
1000057666,Clínica 1000057666,Madrid,Madrid,large,28003
1000061889,Clínica 1000061889,Madrid,Madrid,small,28003
1000070898,Clínica 1000070898,Madrid,Madrid,small,28003
1000076338,Clínica 1000076338,Madrid,Madrid,medium,28003
1000076599,Clínica 1000076599,Madrid,Madrid,small,28003
1000078901,Clínica 1000078901,Madrid,Madrid,small,28003
1000079340,Clínica 1000079340,Madrid,Madrid,large,28003
1000079380,Clínica 1000079380,Madrid,Madrid,small,28003
1000079582,Clínica 1000079582,Madrid,Madrid,large,28003
1000080084,Clínica 1000080084,Madrid,Madrid,large,28003
1000080375,Clínica 1000080375,Madrid,Madrid,large,28003
1000080915,Clínica 1000080915,Madrid,Madrid,small,28003
1000080924,Clínica 1000080924,Madrid,Madrid,small,28003
1000082123,Clínica 1000082123,Madrid,Madrid,small,28003
1000082745,Clínica 1000082745,Madrid,Madrid,small,28003
1000100429,Clínica 1000100429,Madrid,Madrid,small,28003
1000100491,Clínica 1000100491,Madrid,Madrid,medium,28003
1000100518,Clínica 1000100518,Madrid,Madrid,large,28003
1000101201,Clínica 1000101201,Madrid,Madrid,small,28003
1000101962,Clínica 1000101962,Madrid,Madrid,small,28003
1000102129,Clínica 1000102129,Madrid,Madrid,small,28003
4412,Clínica 4412,Madrid,Madrid,small,28004
4459,Clínica 4459,Madrid,Madrid,large,28004
7283,Clínica 7283,Madrid,Madrid,large,28004
21555,Clínica 21555,Madrid,Madrid,small,28004
22282,Clínica 22282,Madrid,Madrid,medium,28004
25309,Clínica 25309,Madrid,Madrid,medium,28004
30200,Clínica 30200,Madrid,Madrid,large,28004
31115,Clínica 31115,Madrid,Madrid,small,28004
43186,Clínica 43186,Madrid,Madrid,small,28004
43259,Clínica 43259,Madrid,Madrid,small,28004
1000036997,Clínica 1000036997,Madrid,Madrid,large,28004
1000075293,Clínica 1000075293,Madrid,Madrid,medium,28004
1000079811,Clínica 1000079811,Madrid,Madrid,medium,28004
1000101624,Clínica 1000101624,Madrid,Madrid,medium,28004
1000102279,Clínica 1000102279,Madrid,Madrid,small,28004
2442,Clínica 2442,Madrid,Madrid,medium,28005
4451,Clínica 4451,Madrid,Madrid,small,28005
5885,Clínica 5885,Madrid,Madrid,small,28005
5931,Clínica 5931,Madrid,Madrid,small,28005
8813,Clínica 8813,Madrid,Madrid,large,28005
23469,Clínica 23469,Madrid,Madrid,small,28005
23568,Clínica 23568,Madrid,Madrid,medium,28005
26287,Clínica 26287,Madrid,Madrid,medium,28005
37232,Clínica 37232,Madrid,Madrid,medium,28005
42403,Clínica 42403,Madrid,Madrid,medium,28005
43220,Clínica 43220,Madrid,Madrid,small,28005
1000039922,Clínica 1000039922,Madrid,Madrid,large,28005
1000041079,Clínica 1000041079,Madrid,Madrid,small,28005
1000065324,Clínica 1000065324,Madrid,Madrid,large,28005
1000072594,Clínica 1000072594,Madrid,Madrid,medium,28005
1000072731,Clínica 1000072731,Madrid,Madrid,large,28005
1000078084,Clínica 1000078084,Madrid,Madrid,medium,28005
1000080441,Clínica 1000080441,Madrid,Madrid,large,28005
1000081692,Clínica 1000081692,Madrid,Madrid,large,28005
1000081947,Clínica 1000081947,Madrid,Madrid,small,28005
1000082361,Clínica 1000082361,Madrid,Madrid,large,28005
1000082587,Clínica 1000082587,Madrid,Madrid,medium,28005
1000100087,Clínica 1000100087,Madrid,Madrid,small,28005
1000102031,Clínica 1000102031,Madrid,Madrid,small,28005
1000102310,Clínica 1000102310,Madrid,Madrid,small,28005
1000102438,Clínica 1000102438,Madrid,Madrid,small,28005
4484,Clínica 4484,Madrid,Madrid,medium,28006
4648,Clínica 4648,Madrid,Madrid,small,28006
4748,Clínica 4748,Madrid,Madrid,large,28006
5939,Clínica 5939,Madrid,Madrid,large,28006
6518,Clínica 6518,Madrid,Madrid,small,28006
7004,Clínica 7004,Madrid,Madrid,medium,28006
10218,Clínica 10218,Madrid,Madrid,medium,28006
10231,Clínica 10231,Madrid,Madrid,small,28006
16680,Clínica 16680,Madrid,Madrid,small,28006
20731,Clínica 20731,Madrid,Madrid,small,28006
22721,Clínica 22721,Madrid,Madrid,medium,28006
23628,Clínica 23628,Madrid,Madrid,large,28006
25816,Clínica 25816,Madrid,Madrid,medium,28006
25970,Clínica 25970,Madrid,Madrid,small,28006
32134,Clínica 32134,Madrid,Madrid,large,28006
34890,Clínica 34890,Madrid,Madrid,large,28006
35266,Clínica 35266,Madrid,Madrid,medium,28006
35895,Clínica 35895,Madrid,Madrid,medium,28006
36643,Clínica 36643,Madrid,Madrid,medium,28006
37092,Clínica 37092,Madrid,Madrid,large,28006
37996,Clínica 37996,Madrid,Madrid,small,28006
42704,Clínica 42704,Madrid,Madrid,small,28006
42890,Clínica 42890,Madrid,Madrid,medium,28006
1000037376,Clínica 1000037376,Madrid,Madrid,large,28006
1000061861,Clínica 1000061861,Madrid,Madrid,small,28006
1000063507,Clínica 1000063507,Madrid,Madrid,small,28006
1000064259,Clínica 1000064259,Madrid,Madrid,large,28006
1000065515,Clínica 1000065515,Madrid,Madrid,small,28006
1000067191,Clínica 1000067191,Madrid,Madrid,medium,28006
1000069027,Clínica 1000069027,Madrid,Madrid,small,28006
1000070581,Clínica 1000070581,Madrid,Madrid,large,28006
1000072763,Clínica 1000072763,Madrid,Madrid,large,28006
1000077090,Clínica 1000077090,Madrid,Madrid,medium,28006
1000077440,Clínica 1000077440,Madrid,Madrid,medium,28006
1000078110,Clínica 1000078110,Madrid,Madrid,medium,28006
1000080268,Clínica 1000080268,Madrid,Madrid,medium,28006
1000080557,Clínica 1000080557,Madrid,Madrid,large,28006
1000080884,Clínica 1000080884,Madrid,Madrid,small,28006
1000080905,Clínica 1000080905,Madrid,Madrid,medium,28006
1000081020,Clínica 1000081020,Madrid,Madrid,small,28006
1000081315,Clínica 1000081315,Madrid,Madrid,small,28006
1000081350,Clínica 1000081350,Madrid,Madrid,medium,28006
1000081581,Clínica 1000081581,Madrid,Madrid,large,28006
1000081970,Clínica 1000081970,Madrid,Madrid,small,28006
1000082270,Clínica 1000082270,Madrid,Madrid,medium,28006
1000082271,Clínica 1000082271,Madrid,Madrid,large,28006
1000082662,Clínica 1000082662,Madrid,Madrid,small,28006
1000082771,Clínica 1000082771,Madrid,Madrid,small,28006
1000101429,Clínica 1000101429,Madrid,Madrid,small,28006
1000102010,Clínica 1000102010,Madrid,Madrid,small,28006
7566,Clínica 7566,Madrid,Madrid,small,28007
15578,Clínica 15578,Madrid,Madrid,medium,28007
15638,Clínica 15638,Madrid,Madrid,large,28007
17632,Clínica 17632,Madrid,Madrid,small,28007
18759,Clínica 18759,Madrid,Madrid,large,28007
21054,Clínica 21054,Madrid,Madrid,medium,28007
21781,Clínica 21781,Madrid,Madrid,medium,28007
23726,Clínica 23726,Madrid,Madrid,small,28007
23839,Clínica 23839,Madrid,Madrid,medium,28007
24485,Clínica 24485,Madrid,Madrid,large,28007
25211,Clínica 25211,Madrid,Madrid,medium,28007
26043,Clínica 26043,Madrid,Madrid,small,28007
36253,Clínica 36253,Madrid,Madrid,medium,28007
40501,Clínica 40501,Madrid,Madrid,medium,28007
42577,Clínica 42577,Madrid,Madrid,small,28007
42956,Clínica 42956,Madrid,Madrid,small,28007
43078,Clínica 43078,Madrid,Madrid,small,28007
43256,Clínica 43256,Madrid,Madrid,small,28007
1000042603,Clínica 1000042603,Madrid,Madrid,large,28007
1000059704,Clínica 1000059704,Madrid,Madrid,large,28007
1000066345,Clínica 1000066345,Madrid,Madrid,large,28007
1000076264,Clínica 1000076264,Madrid,Madrid,small,28007
1000078463,Clínica 1000078463,Madrid,Madrid,large,28007
1000078731,Clínica 1000078731,Madrid,Madrid,medium,28007
1000080418,Clínica 1000080418,Madrid,Madrid,medium,28007
1000080711,Clínica 1000080711,Madrid,Madrid,small,28007
1000081223,Clínica 1000081223,Madrid,Madrid,large,28007
1000102420,Clínica 1000102420,Madrid,Madrid,small,28007
2807,Clínica 2807,Madrid,Madrid,medium,28008
10997,Clínica 10997,Madrid,Madrid,large,28008
21230,Clínica 21230,Madrid,Madrid,small,28008
21294,Clínica 21294,Madrid,Madrid,small,28008
25849,Clínica 25849,Madrid,Madrid,small,28008
28242,Clínica 28242,Madrid,Madrid,large,28008
34172,Clínica 34172,Madrid,Madrid,medium,28008
35435,Clínica 35435,Madrid,Madrid,large,28008
35837,Clínica 35837,Madrid,Madrid,large,28008
43168,Clínica 43168,Madrid,Madrid,small,28008
1000042833,Clínica 1000042833,Madrid,Madrid,small,28008
1000072532,Clínica 1000072532,Madrid,Madrid,small,28008
1000080596,Clínica 1000080596,Madrid,Madrid,small,28008
1000081753,Clínica 1000081753,Madrid,Madrid,large,28008
1000081765,Clínica 1000081765,Madrid,Madrid,medium,28008
1000081986,Clínica 1000081986,Madrid,Madrid,large,28008
1000082552,Clínica 1000082552,Madrid,Madrid,medium,28008
1000100608,Clínica 1000100608,Madrid,Madrid,medium,28008
1000100960,Clínica 1000100960,Madrid,Madrid,small,28008
1000100991,Clínica 1000100991,Madrid,Madrid,medium,28008
1000101763,Clínica 1000101763,Madrid,Madrid,small,28008
1000101913,Clínica 1000101913,Madrid,Madrid,medium,28008
1000102057,Clínica 1000102057,Madrid,Madrid,small,28008
1000102361,Clínica 1000102361,Madrid,Madrid,small,28008
1000102470,Clínica 1000102470,Madrid,Madrid,small,28008
1000102481,Clínica 1000102481,Madrid,Madrid,small,28008
2504,Clínica 2504,Madrid,Madrid,small,28009
2668,Clínica 2668,Madrid,Madrid,small,28009
3068,Clínica 3068,Madrid,Madrid,medium,28009
8389,Clínica 8389,Madrid,Madrid,medium,28009
19170,Clínica 19170,Madrid,Madrid,medium,28009
20617,Clínica 20617,Madrid,Madrid,small,28009
21125,Clínica 21125,Madrid,Madrid,medium,28009
21593,Clínica 21593,Madrid,Madrid,large,28009
23213,Clínica 23213,Madrid,Madrid,small,28009
24130,Clínica 24130,Madrid,Madrid,medium,28009
24894,Clínica 24894,Madrid,Madrid,small,28009
29768,Clínica 29768,Madrid,Madrid,large,28009
30362,Clínica 30362,Madrid,Madrid,large,28009
32936,Clínica 32936,Madrid,Madrid,small,28009
33445,Clínica 33445,Madrid,Madrid,medium,28009
34543,Clínica 34543,Madrid,Madrid,small,28009
43248,Clínica 43248,Madrid,Madrid,small,28009
1000039893,Clínica 1000039893,Madrid,Madrid,small,28009
